step,value,wall_time
75089,9.0,1766333543.8753922
75259,9.0,1766333572.4334476
75403,9.0,1766333597.9504628
75477,9.0,1766333611.549437
75555,9.0,1766333627.2476397
75668,9.0,1766333646.9057753
75767,9.0,1766333664.791306
75843,9.0,1766333679.7644334
76003,9.0,1766333706.421087
76120,9.0,1766333727.8250856
76196,9.0,1766333742.4945614
76273,9.0,1766333758.2141898
76414,9.0,1766333783.4714468
76616,9.0,1766333816.6034641
76735,9.0,1766333837.8014207
76877,9.0,1766333862.0554464
77034,9.0,1766333889.2074816
77151,9.0,1766333910.4414034
77314,9.0,1766333937.521409
77413,9.0,1766333956.1733599
77551,9.0,1766333980.5737693
77669,9.0,1766334001.472616
77744,9.0,1766334015.9538763
77821,9.0,1766334029.8871126
77941,9.0,1766334051.5677178
78145,9.0,1766334085.8281856
78220,9.0,1766334100.9394093
78319,9.0,1766334119.9154835
78437,9.0,1766334140.183235
78625,9.0,1766334172.4163084
78702,9.0,1766334187.2414129
78888,9.0,1766334219.657553
78988,9.0,1766334237.7972572
79105,9.0,1766334257.8595684
79206,9.0,1766334276.4799025
79348,9.0,1766334300.9025629
79488,9.0,1766334326.2331967
79674,9.0,1766334357.667917
79819,9.0,1766334381.947627
79920,9.0,1766334401.365873
80105,9.0,1766334432.5611281
80308,9.0,1766334466.6065865
80425,9.0,1766334488.096411
80535,9.0,1766334507.1034415
80703,9.0,1766334536.7135274
80776,9.0,1766334550.3228307
80932,9.0,1766334577.5890772
81012,9.0,1766334592.556312
81091,9.0,1766334606.8192997
81208,9.0,1766334627.1933262
81350,9.0,1766334651.8354352
81546,9.0,1766334684.4495327
81687,9.0,1766334709.2577124
81787,9.0,1766334726.8382149
81905,9.0,1766334748.0607944
81982,9.0,1766334763.6233473
82097,9.0,1766334784.422202
82177,9.0,1766334799.4751387
82279,9.0,1766334817.1830351
82355,9.0,1766334832.6394832
82496,9.0,1766334857.9990675
82570,9.0,1766334872.0696566
82773,9.0,1766334905.9038734
82842,9.0,1766334918.5948446
82986,9.0,1766334943.556995
83063,9.0,1766334957.8532171
83138,9.0,1766334973.328972
83281,9.0,1766334998.1326768
83382,9.0,1766335015.799337
83483,9.0,1766335033.655493
83603,9.0,1766335055.4988348
83763,9.0,1766335083.3813612
83893,9.0,1766335106.3842607
84077,9.0,1766335136.790657
84176,9.0,1766335155.20753
84252,9.0,1766335170.2448936
84331,9.0,1766335185.6346931
84489,9.0,1766335213.0451381
84606,9.0,1766335233.1756501
84722,9.0,1766335253.4997418
84793,9.0,1766335268.0300493
85000,9.0,1766335302.5335631
85143,9.0,1766335327.7915046
85305,9.0,1766335354.8157632
85407,9.0,1766335374.150132
85551,9.0,1766335399.5496633
85621,9.0,1766335413.5003011
85762,9.0,1766335438.718986
85881,9.0,1766335459.1098635
85955,9.0,1766335473.4226582
86072,9.0,1766335494.3693936
86234,9.0,1766335522.1196032
86336,9.0,1766335540.7706203
86456,9.0,1766335561.2973404
86598,9.0,1766335586.3887084
86733,9.0,1766335610.4353
86853,9.0,1766335632.2267828
86930,9.0,1766335647.3462489
87047,9.0,1766335667.3769612
87122,9.0,1766335681.9654698
87280,9.0,1766335709.5643954
87400,9.0,1766335730.5106163
87514,9.0,1766335750.7492003
87594,9.0,1766335765.1651747
87672,9.0,1766335780.8293827
87771,9.0,1766335799.4914238
87876,9.0,1766335818.3371933
87954,9.0,1766335832.7994719
88033,9.0,1766335847.0318542
88108,9.0,1766335861.422403
88228,9.0,1766335883.059505
88370,9.0,1766335907.2875993
88471,9.0,1766335926.1190617
88658,9.0,1766335956.9258332
88731,9.0,1766335971.482286
88806,9.0,1766335986.3644226
88884,9.0,1766336001.3254828
88960,9.0,1766336015.6592915
89037,9.0,1766336029.5684102
89112,9.0,1766336044.559732
89247,9.0,1766336068.036499
89325,9.0,1766336082.6578078
89464,9.0,1766336107.5725617
89601,9.0,1766336130.7947197
89697,9.0,1766336148.9553232
89815,9.0,1766336169.7745557
89973,9.0,1766336197.447115
90048,9.0,1766336212.0867114
90152,9.0,1766336230.160344
90294,9.0,1766336255.418652
90371,9.0,1766336270.053794
90489,9.0,1766336290.798596
90754,9.0,1766336334.8033202
90911,9.0,1766336361.0500982
90987,9.0,1766336375.1548245
91129,9.0,1766336400.5996492
91205,9.0,1766336415.6900833
91282,9.0,1766336430.2195425
91382,9.0,1766336447.7010407
91501,9.0,1766336468.995095
91578,9.0,1766336484.3580446
91654,9.0,1766336499.368501
91768,9.0,1766336519.8212454
91867,9.0,1766336537.1113145
91943,9.0,1766336551.0575538
92022,9.0,1766336566.228272
92162,9.0,1766336590.1674263
92283,9.0,1766336611.9172328
92360,9.0,1766336625.8912852
92520,9.0,1766336654.103968
92642,9.0,1766336674.966934
