step,value,wall_time
68434,68434.0,1766332355.414184
68538,68538.0,1766332375.0924404
68658,68658.0,1766332396.6458497
68777,68777.0,1766332418.5386906
68856,68856.0,1766332432.8441603
69108,69108.0,1766332474.4652324
69247,69247.0,1766332499.2452035
69368,69368.0,1766332520.9720678
69446,69446.0,1766332536.182024
69522,69522.0,1766332549.990361
69662,69662.0,1766332574.484951
69824,69824.0,1766332603.2127104
70025,70025.0,1766332636.9035175
70212,70212.0,1766332668.3911405
70332,70332.0,1766332688.9574747
70492,70492.0,1766332717.075002
70700,70700.0,1766332751.82669
70815,70815.0,1766332772.3888094
70936,70936.0,1766332793.805771
71078,71078.0,1766332817.7304695
71154,71154.0,1766332832.5230746
71310,71310.0,1766332859.2895539
71429,71429.0,1766332880.1866407
71529,71529.0,1766332899.0387142
71673,71673.0,1766332923.2390103
71749,71749.0,1766332938.234424
71867,71867.0,1766332960.1787057
71966,71966.0,1766332979.3309336
72108,72108.0,1766333004.2533152
72228,72228.0,1766333024.837785
72349,72349.0,1766333046.0946963
72517,72517.0,1766333075.3197644
72619,72619.0,1766333093.3606615
72761,72761.0,1766333117.9436626
72829,72829.0,1766333130.6444688
72922,72922.0,1766333148.1656015
72996,72996.0,1766333163.156145
73115,73115.0,1766333185.1408308
73194,73194.0,1766333199.9602125
73273,73273.0,1766333214.2510836
73388,73388.0,1766333234.9756033
73465,73465.0,1766333249.409874
73544,73544.0,1766333264.637289
73618,73618.0,1766333279.1044643
73763,73763.0,1766333303.4099684
73840,73840.0,1766333318.581819
73916,73916.0,1766333333.4115636
73996,73996.0,1766333348.540689
74073,74073.0,1766333363.3335867
74145,74145.0,1766333376.489077
74222,74222.0,1766333391.7902353
74324,74324.0,1766333410.8000145
74428,74428.0,1766333430.0116236
74674,74674.0,1766333470.8866026
74839,74839.0,1766333498.161243
74957,74957.0,1766333519.7868931
75089,75089.0,1766333543.875412
75259,75259.0,1766333572.4334667
75403,75403.0,1766333597.9504828
75477,75477.0,1766333611.5494566
75555,75555.0,1766333627.2476926
75668,75668.0,1766333646.9058294
75767,75767.0,1766333664.791359
75843,75843.0,1766333679.7644527
76003,76003.0,1766333706.421105
76120,76120.0,1766333727.8251047
76196,76196.0,1766333742.494582
76273,76273.0,1766333758.2142437
76414,76414.0,1766333783.471467
76616,76616.0,1766333816.603483
76735,76735.0,1766333837.8014393
76877,76877.0,1766333862.0555015
77034,77034.0,1766333889.2075014
77151,77151.0,1766333910.4414198
77314,77314.0,1766333937.5214536
77413,77413.0,1766333956.1733806
77551,77551.0,1766333980.573821
77669,77669.0,1766334001.4726682
77744,77744.0,1766334015.953929
77821,77821.0,1766334029.8871317
77941,77941.0,1766334051.567736
78145,78145.0,1766334085.8282382
78220,78220.0,1766334100.9394295
78319,78319.0,1766334119.915504
78437,78437.0,1766334140.1832585
78625,78625.0,1766334172.4163296
78702,78702.0,1766334187.2414644
78888,78888.0,1766334219.6575732
78988,78988.0,1766334237.7973142
79105,79105.0,1766334257.8595886
79206,79206.0,1766334276.4799545
79348,79348.0,1766334300.9025822
79488,79488.0,1766334326.233237
79674,79674.0,1766334357.667937
79819,79819.0,1766334381.9476798
79920,79920.0,1766334401.3658926
80105,80105.0,1766334432.5611842
80308,80308.0,1766334466.6066053
80425,80425.0,1766334488.096464
80535,80535.0,1766334507.103495
80703,80703.0,1766334536.7135804
80776,80776.0,1766334550.3228502
80932,80932.0,1766334577.5890965
81012,81012.0,1766334592.556368
81091,81091.0,1766334606.8193197
81208,81208.0,1766334627.1933804
81350,81350.0,1766334651.83549
81546,81546.0,1766334684.4495506
81687,81687.0,1766334709.257732
81787,81787.0,1766334726.8382342
81905,81905.0,1766334748.0608468
81982,81982.0,1766334763.6233993
82097,82097.0,1766334784.422247
82177,82177.0,1766334799.4751844
82279,82279.0,1766334817.1830564
82355,82355.0,1766334832.6395364
82496,82496.0,1766334857.9991198
82570,82570.0,1766334872.0696769
82773,82773.0,1766334905.9039197
82842,82842.0,1766334918.5948637
82986,82986.0,1766334943.5570471
83063,83063.0,1766334957.853277
83138,83138.0,1766334973.3290248
83281,83281.0,1766334998.1327293
83382,83382.0,1766335015.7993627
83483,83483.0,1766335033.6555402
83603,83603.0,1766335055.4988534
83763,83763.0,1766335083.3813803
83893,83893.0,1766335106.3843663
84077,84077.0,1766335136.7906766
84176,84176.0,1766335155.20755
84252,84252.0,1766335170.2449133
84331,84331.0,1766335185.6347122
84489,84489.0,1766335213.045159
84606,84606.0,1766335233.1756692
84722,84722.0,1766335253.499767
84793,84793.0,1766335268.0300684
85000,85000.0,1766335302.5336115
85143,85143.0,1766335327.7915246
85305,85305.0,1766335354.815783
85407,85407.0,1766335374.1501842
85551,85551.0,1766335399.5496829
85621,85621.0,1766335413.5003192
85762,85762.0,1766335438.7190053
85881,85881.0,1766335459.1098833
85955,85955.0,1766335473.422712
86072,86072.0,1766335494.3694487
86234,86234.0,1766335522.1196213
86336,86336.0,1766335540.7706406
86456,86456.0,1766335561.2973602
86598,86598.0,1766335586.388728
86733,86733.0,1766335610.4353204
86853,86853.0,1766335632.2268393
86930,86930.0,1766335647.3463414
87047,87047.0,1766335667.3770056
87122,87122.0,1766335681.9655223
87280,87280.0,1766335709.564415
87400,87400.0,1766335730.5106356
87514,87514.0,1766335750.7492533
87594,87594.0,1766335765.1652195
87672,87672.0,1766335780.829436
87771,87771.0,1766335799.4914763
87876,87876.0,1766335818.3372498
87954,87954.0,1766335832.799498
88033,88033.0,1766335847.0319068
88108,88108.0,1766335861.4224486
88228,88228.0,1766335883.0595512
88370,88370.0,1766335907.2876189
88471,88471.0,1766335926.119115
88658,88658.0,1766335956.925852
88731,88731.0,1766335971.4823399
88806,88806.0,1766335986.3644423
88884,88884.0,1766336001.3255036
88960,88960.0,1766336015.6593618
89037,89037.0,1766336029.5684547
89112,89112.0,1766336044.5597768
89247,89247.0,1766336068.036525
89325,89325.0,1766336082.6578276
89464,89464.0,1766336107.5725813
89601,89601.0,1766336130.7947397
89697,89697.0,1766336148.9553757
89815,89815.0,1766336169.7746077
89973,89973.0,1766336197.4471698
90048,90048.0,1766336212.0867677
90152,90152.0,1766336230.160365
90294,90294.0,1766336255.4187052
90371,90371.0,1766336270.0538127
90489,90489.0,1766336290.7986412
90754,90754.0,1766336334.8033745
90911,90911.0,1766336361.050118
90987,90987.0,1766336375.1548784
91129,91129.0,1766336400.5996687
91205,91205.0,1766336415.6901026
91282,91282.0,1766336430.219561
91382,91382.0,1766336447.7010589
91501,91501.0,1766336468.995115
91578,91578.0,1766336484.3581126
91654,91654.0,1766336499.3685539
91768,91768.0,1766336519.8212695
91867,91867.0,1766336537.1113343
91943,91943.0,1766336551.0575738
92022,92022.0,1766336566.2283168
92162,92162.0,1766336590.1674793
92283,92283.0,1766336611.9172928
92360,92360.0,1766336625.8913374
92520,92520.0,1766336654.1039872
92642,92642.0,1766336674.9669538
92717,92717.0,1766336690.18652
92857,92857.0,1766336714.8034961
92974,92974.0,1766336734.8423495
93050,93050.0,1766336749.2823424
93190,93190.0,1766336774.0756185
93308,93308.0,1766336794.0925934
93382,93382.0,1766336808.4511056
93484,93484.0,1766336826.312251
93564,93564.0,1766336842.087963
93720,93720.0,1766336869.2472293
93837,93837.0,1766336890.25488
93994,93994.0,1766336917.3352034
94111,94111.0,1766336937.4113736
94184,94184.0,1766336952.7604873
94323,94323.0,1766336977.1184778
94441,94441.0,1766336997.9686284
94650,94650.0,1766337033.9863477
94817,94817.0,1766337061.7451365
94893,94893.0,1766337076.0591488
94968,94968.0,1766337090.4666495
95154,95154.0,1766337121.9767241
95278,95278.0,1766337143.765442
95418,95418.0,1766337167.4597163
95577,95577.0,1766337195.0662317
95732,95732.0,1766337222.5837667
95852,95852.0,1766337244.790571
95973,95973.0,1766337266.238823
96115,96115.0,1766337290.1714833
96319,96319.0,1766337324.1910825
