step,value,wall_time
85143,0.0,1766335327.7915301
85305,0.0,1766335354.815789
85407,0.0,1766335374.1502008
85551,0.0,1766335399.5496888
85621,0.0,1766335413.5003247
85762,0.0,1766335438.7190113
85881,0.0,1766335459.109889
85955,0.0,1766335473.4227295
86072,0.0,1766335494.3694665
86234,0.0,1766335522.1196268
86336,0.0,1766335540.7706466
86456,0.0,1766335561.297366
86598,0.0,1766335586.3887336
86733,0.0,1766335610.4353256
86853,0.0,1766335632.226857
86930,0.0,1766335647.3463488
87047,0.0,1766335667.3770196
87122,0.0,1766335681.9655397
87280,0.0,1766335709.5644207
87400,0.0,1766335730.5106409
87514,0.0,1766335750.749302
87594,0.0,1766335765.1652336
87672,0.0,1766335780.829453
87771,0.0,1766335799.491492
87876,0.0,1766335818.337273
87954,0.0,1766335832.7995057
88033,0.0,1766335847.0319235
88108,0.0,1766335861.422463
88228,0.0,1766335883.0595653
88370,0.0,1766335907.287624
88471,0.0,1766335926.1191313
88658,0.0,1766335956.9258578
88731,0.0,1766335971.4823563
88806,0.0,1766335986.364448
88884,0.0,1766336001.325509
88960,0.0,1766336015.6593697
89037,0.0,1766336029.5684693
89112,0.0,1766336044.559791
89247,0.0,1766336068.0365326
89325,0.0,1766336082.6578336
89464,0.0,1766336107.572587
89601,0.0,1766336130.7947454
89697,0.0,1766336148.955392
89815,0.0,1766336169.7746236
89973,0.0,1766336197.4471865
90048,0.0,1766336212.0867858
90152,0.0,1766336230.1603708
90294,0.0,1766336255.4187217
90371,0.0,1766336270.0538185
90489,0.0,1766336290.7986553
90754,0.0,1766336334.8033917
90911,0.0,1766336361.0501237
90987,0.0,1766336375.1548946
91129,0.0,1766336400.599675
91205,0.0,1766336415.6901083
91282,0.0,1766336430.2195666
91382,0.0,1766336447.7010643
91501,0.0,1766336468.9951212
91578,0.0,1766336484.3581343
91654,0.0,1766336499.3685708
91768,0.0,1766336519.8212757
91867,0.0,1766336537.1113403
91943,0.0,1766336551.0575795
92022,0.0,1766336566.2283309
92162,0.0,1766336590.1674962
92283,0.0,1766336611.9173093
92360,0.0,1766336625.8913536
92520,0.0,1766336654.1039925
92642,0.0,1766336674.966959
92717,0.0,1766336690.186526
92857,0.0,1766336714.8035016
92974,0.0,1766336734.8423579
93050,0.0,1766336749.2823477
93190,0.0,1766336774.0756354
93308,0.0,1766336794.0925992
93382,0.0,1766336808.451111
93484,0.0,1766336826.3122723
