step,tag,value,wall_time
39154,rollout/ep_len_mean,731.8900146484375,1777039502.7169142
39246,rollout/ep_len_mean,730.8800048828125,1777039510.0009332
39380,rollout/ep_len_mean,731.0700073242188,1777039520.0406082
39499,rollout/ep_len_mean,732.9299926757812,1777039529.1926482
39638,rollout/ep_len_mean,736.27001953125,1777039539.6489778
39730,rollout/ep_len_mean,736.27001953125,1777039546.584657
39945,rollout/ep_len_mean,733.47998046875,1777039561.8926938
40131,rollout/ep_len_mean,737.3599853515625,1777039575.1407232
40266,rollout/ep_len_mean,736.0700073242188,1777039585.0685709
40356,rollout/ep_len_mean,734.2100219726562,1777039591.8326352
40491,rollout/ep_len_mean,734.2100219726562,1777039601.6244311
40628,rollout/ep_len_mean,734.0599975585938,1777039611.676646
40781,rollout/ep_len_mean,729.969970703125,1777039622.6845038
40873,rollout/ep_len_mean,732.3699951171875,1777039629.6363642
40965,rollout/ep_len_mean,732.5800170898438,1777039636.5164149
41055,rollout/ep_len_mean,732.5800170898438,1777039643.3083951
41147,rollout/ep_len_mean,731.3900146484375,1777039650.1763232
41267,rollout/ep_len_mean,731.219970703125,1777039659.3004417
41357,rollout/ep_len_mean,729.260009765625,1777039666.1203904
41447,rollout/ep_len_mean,727.5,1777039673.284056
41535,rollout/ep_len_mean,727.5,1777039679.944322
41698,rollout/ep_len_mean,727.4099731445312,1777039691.544419
41788,rollout/ep_len_mean,728.4299926757812,1777039698.5201645
41954,rollout/ep_len_mean,730.4299926757812,1777039710.7523491
42044,rollout/ep_len_mean,729.739990234375,1777039717.5041552
42213,rollout/ep_len_mean,729.739990234375,1777039729.5600014
42305,rollout/ep_len_mean,727.8699951171875,1777039736.7760825
42395,rollout/ep_len_mean,728.0499877929688,1777039743.8517191
42485,rollout/ep_len_mean,723.5900268554688,1777039750.9877396
42603,rollout/ep_len_mean,715.9600219726562,1777039759.6597419
42695,rollout/ep_len_mean,715.9600219726562,1777039766.5957155
42785,rollout/ep_len_mean,712.8300170898438,1777039773.6118705
42954,rollout/ep_len_mean,712.8499755859375,1777039785.719858
43121,rollout/ep_len_mean,714.1799926757812,1777039797.9715261
43361,rollout/ep_len_mean,723.3099975585938,1777039814.943596
43624,rollout/ep_len_mean,723.3099975585938,1777039833.2718706
43763,rollout/ep_len_mean,727.3900146484375,1777039843.7635763
43902,rollout/ep_len_mean,728.5900268554688,1777039854.1797547
43994,rollout/ep_len_mean,728.719970703125,1777039861.1396024
44112,rollout/ep_len_mean,725.3499755859375,1777039869.971696
44204,rollout/ep_len_mean,725.3499755859375,1777039876.9036179
44296,rollout/ep_len_mean,725.5800170898438,1777039884.0315282
44435,rollout/ep_len_mean,722.5700073242188,1777039894.3636231
44523,rollout/ep_len_mean,719.5,1777039901.2396045
44711,rollout/ep_len_mean,718.47998046875,1777039914.6716409
44801,rollout/ep_len_mean,718.47998046875,1777039921.4634306
44893,rollout/ep_len_mean,717.4299926757812,1777039928.463385
45176,rollout/ep_len_mean,718.5399780273438,1777039948.2233026
45420,rollout/ep_len_mean,720.780029296875,1777039965.2992766
45556,rollout/ep_len_mean,723.5700073242188,1777039975.09943
45673,rollout/ep_len_mean,723.5700073242188,1777039983.6913424
45983,rollout/ep_len_mean,724.5900268554688,1777040005.1628354
46219,rollout/ep_len_mean,735.219970703125,1777040021.6228216
46385,rollout/ep_len_mean,737.1099853515625,1777040033.4750035
46719,rollout/ep_len_mean,745.8300170898438,1777040056.746728
46807,rollout/ep_len_mean,745.8300170898438,1777040063.406864
46925,rollout/ep_len_mean,743.8800048828125,1777040072.0230494
47017,rollout/ep_len_mean,739.97998046875,1777040079.1750605
47153,rollout/ep_len_mean,736.3800048828125,1777040089.2829936
47337,rollout/ep_len_mean,739.0399780273438,1777040102.4508924
47425,rollout/ep_len_mean,739.0399780273438,1777040109.1066418
47563,rollout/ep_len_mean,730.77001953125,1777040119.3908613
47655,rollout/ep_len_mean,731.0,1777040126.2508998
47745,rollout/ep_len_mean,729.010009765625,1777040133.2146132
47938,rollout/ep_len_mean,732.9400024414062,1777040147.026556
48030,rollout/ep_len_mean,732.9400024414062,1777040153.9583685
48169,rollout/ep_len_mean,732.0,1777040164.1188421
48409,rollout/ep_len_mean,734.9299926757812,1777040180.9828424
48501,rollout/ep_len_mean,735.9500122070312,1777040187.910438
48593,rollout/ep_len_mean,733.9000244140625,1777040195.090537
48836,rollout/ep_len_mean,733.9000244140625,1777040212.082404
48974,rollout/ep_len_mean,739.9099731445312,1777040222.266568
49238,rollout/ep_len_mean,737.7899780273438,1777040240.5743601
49430,rollout/ep_len_mean,746.489990234375,1777040254.3504987
49566,rollout/ep_len_mean,747.2899780273438,1777040264.5423546
49686,rollout/ep_len_mean,747.2899780273438,1777040273.342426
49849,rollout/ep_len_mean,748.5999755859375,1777040285.218189
49967,rollout/ep_len_mean,739.3099975585938,1777040294.149809
50085,rollout/ep_len_mean,739.3499755859375,1777040302.9176934
50175,rollout/ep_len_mean,737.5,1777040309.7615263
50267,rollout/ep_len_mean,737.5,1777040316.6934922
50355,rollout/ep_len_mean,737.27001953125,1777040323.477327
50445,rollout/ep_len_mean,737.0800170898438,1777040330.5688925
50580,rollout/ep_len_mean,735.9199829101562,1777040340.600848
50672,rollout/ep_len_mean,736.0399780273438,1777040347.660454
50792,rollout/ep_len_mean,736.0399780273438,1777040356.4604023
50884,rollout/ep_len_mean,737.1400146484375,1777040363.3603446
50976,rollout/ep_len_mean,736.9500122070312,1777040370.3680212
51141,rollout/ep_len_mean,736.9000244140625,1777040382.4997838
51332,rollout/ep_len_mean,741.0999755859375,1777040396.1912076
51422,rollout/ep_len_mean,741.0999755859375,1777040402.9914303
51512,rollout/ep_len_mean,736.030029296875,1777040409.9827614
51602,rollout/ep_len_mean,731.6599731445312,1777040417.1987698
51692,rollout/ep_len_mean,729.8099975585938,1777040424.2985623
51832,rollout/ep_len_mean,728.9099731445312,1777040434.774667
51924,rollout/ep_len_mean,728.9099731445312,1777040441.7105474
52087,rollout/ep_len_mean,727.0999755859375,1777040453.5023792
52274,rollout/ep_len_mean,732.25,1777040466.8941755
52366,rollout/ep_len_mean,732.25,1777040473.9579096
52458,rollout/ep_len_mean,731.219970703125,1777040480.8737297
52751,rollout/ep_len_mean,731.219970703125,1777040501.201348
52917,rollout/ep_len_mean,736.3099975585938,1777040513.0088267
53051,rollout/ep_len_mean,739.0599975585938,1777040523.1248949
53220,rollout/ep_len_mean,742.8800048828125,1777040535.3165185
53310,rollout/ep_len_mean,743.9299926757812,1777040542.3165953
53545,rollout/ep_len_mean,743.9299926757812,1777040558.7759676
53744,rollout/ep_len_mean,752.9500122070312,1777040573.015767
53836,rollout/ep_len_mean,749.3400268554688,1777040580.0156062
53926,rollout/ep_len_mean,749.4199829101562,1777040586.8315423
54016,rollout/ep_len_mean,746.4600219726562,1777040593.8756645
54255,rollout/ep_len_mean,746.4600219726562,1777040610.599289
54491,rollout/ep_len_mean,752.3499755859375,1777040627.2988794
54583,rollout/ep_len_mean,752.4299926757812,1777040634.2587554
54673,rollout/ep_len_mean,752.260009765625,1777040641.4428594
54809,rollout/ep_len_mean,754.280029296875,1777040651.3346224
54897,rollout/ep_len_mean,754.280029296875,1777040657.9985185
54989,rollout/ep_len_mean,754.4000244140625,1777040665.0983005
55081,rollout/ep_len_mean,752.6099853515625,1777040672.390293
55323,rollout/ep_len_mean,755.0499877929688,1777040689.5660717
55463,rollout/ep_len_mean,752.22998046875,1777040699.8335974
55555,rollout/ep_len_mean,752.22998046875,1777040706.7656436
55718,rollout/ep_len_mean,752.22998046875,1777040718.7577214
55859,rollout/ep_len_mean,752.969970703125,1777040729.225089
56027,rollout/ep_len_mean,754.8499755859375,1777040741.1653662
56165,rollout/ep_len_mean,752.510009765625,1777040751.093126
56257,rollout/ep_len_mean,752.510009765625,1777040758.024711
56379,rollout/ep_len_mean,752.489990234375,1777040766.9765248
56638,rollout/ep_len_mean,755.4299926757812,1777040785.332528
56776,rollout/ep_len_mean,758.5499877929688,1777040795.6403751
56913,rollout/ep_len_mean,759.1099853515625,1777040805.539841
57003,rollout/ep_len_mean,759.1099853515625,1777040812.3319347
57095,rollout/ep_len_mean,758.760009765625,1777040819.4998624
57187,rollout/ep_len_mean,750.010009765625,1777040826.7158382
57354,rollout/ep_len_mean,748.530029296875,1777040838.5597298
57492,rollout/ep_len_mean,753.3300170898438,1777040848.5916762
57582,rollout/ep_len_mean,753.3300170898438,1777040855.3835185
57749,rollout/ep_len_mean,751.489990234375,1777040867.6355987
57839,rollout/ep_len_mean,752.8800048828125,1777040874.6593437
