Wall_time,Step,Value
1774970826.185354,104326,0.00019946783140767366
1774970835.9991202,104423,2.5969531634473242e-05
1774970848.5428376,104559,0.015652155503630638
1774970855.3676875,104635,0.00011995697423117235
1774970863.4120247,104705,0.0003784683649428189
1774970872.5581274,104801,0.000247720890911296
1774970880.4124103,104874,0.00013584177941083908
1774970898.6640944,105084,0.0004078714700881392
1774970914.6706245,105275,0.0001727885246509686
1774970922.3757133,105349,5.833925388287753e-05
1774970933.2264595,105456,0.00038151987246237695
1774970940.995443,105532,0.0002347358240513131
1774970953.6566403,105657,0.01618165709078312
1774970965.2922099,105791,0.0004919366328977048
1774970976.516954,105903,0.00017659114382695407
1774970983.8401523,105973,0.0005502864369191229
1774970998.349875,106130,2.5230196115444414e-05
1774971005.5717657,106200,0.0011048606829717755
1774971016.243181,106323,0.0003554343420546502
1774971026.7973347,106438,8.45238973852247e-05
1774971042.3435488,106612,0.0002070796035695821
1774971050.1532688,106686,0.015000310726463795
1774971062.4948142,106820,0.00012783701822627336
1774971075.6478689,106971,2.1318886865628883e-05
1774971085.731854,107078,0.0013557788915932178
1774971096.5679595,107192,0.0007357798749580979
1774971104.0894876,107261,0.0006192554719746113
1774971117.6328506,107406,0.016117867082357407
1774971131.0722418,107564,0.001172239426523447
1774971140.2856278,107657,5.06613141624257e-05
1774971161.5676048,107907,0.0009501168387942016
1774971171.2654707,107998,0.015716388821601868
1774971181.8495667,108105,0.01633685827255249
1774971188.57244,108179,0.0005849903100170195
1774971199.7467012,108287,0.0013660192489624023
1774971212.2004929,108416,0.0009077874710783362
1774971220.2882154,108490,2.6687981517170556e-05
1774971229.4679039,108586,0.00047063030069693923
1774971246.3606496,108792,0.0004861787019763142
1774971253.5808187,108865,7.366609497694299e-05
1774971265.7318673,108997,4.026097303722054e-05
1774971273.2425227,109071,0.0006536448490805924
1774971286.8929894,109219,0.0001407815288985148
1774971296.4441342,109329,0.001258818549104035
1774971303.4509907,109402,0.0005544250598177314
