Wall_time,Step,Value
1774968671.127086,79344,2416.0
1774968678.7138689,79424,2420.0
1774968694.712732,79637,2424.0
1774968708.1619627,79800,2428.0
1774968718.0197074,79905,2432.0
1774968729.153002,80031,2436.0
1774968736.997966,80115,2440.0
1774968743.69984,80197,2444.0
1774968754.569452,80319,2448.0
1774968762.5274389,80398,2452.0
1774968773.1207345,80521,2456.0
1774968780.8117273,80605,2460.0
1774968794.567074,80785,2464.0
1774968802.5349176,80867,2468.0
1774968813.2250397,80989,2472.0
1774968824.3018048,81115,2476.0
1774968840.3420389,81311,2480.0
1774968847.2151837,81395,2484.0
1774968854.9521196,81479,2488.0
1774968862.499928,81561,2492.0
1774968870.0868056,81645,2496.0
1774968877.862436,81727,2500.0
1774968884.5675242,81809,2504.0
1774968897.9347222,81975,2508.0
1774968914.2843218,82171,2512.0
1774968925.041564,82295,2516.0
1774968944.511842,82536,2520.0
1774968953.1627355,82646,2524.0
1774968963.166897,82768,2528.0
1774968979.190817,82962,2532.0
1774968992.326413,83116,2536.0
1774969006.3464527,83285,2540.0
1774969016.2260032,83411,2544.0
1774969026.1579468,83519,2548.0
1774969034.0391803,83601,2552.0
1774969041.8352437,83683,2556.0
1774969051.1819475,83793,2560.0
1774969059.5569682,83899,2564.0
1774969072.7561195,84051,2568.0
1774969080.6239436,84135,2572.0
1774969091.074991,84259,2576.0
1774969098.5669472,84337,2580.0
1774969108.2380528,84461,2584.0
1774969119.3233807,84587,2588.0
1774969127.4535189,84669,2592.0
1774969142.899534,84857,2596.0
1774969150.5408747,84937,2600.0
1774969161.2228775,85075,2604.0
1774969168.8980508,85157,2608.0
1774969182.9162018,85329,2612.0
1774969193.63801,85453,2616.0
1774969204.097131,85579,2620.0
1774969215.662884,85729,2624.0
1774969226.1920586,85851,2628.0
1774969236.5917833,85973,2632.0
1774969250.4835982,86142,2636.0
1774969257.851299,86222,2640.0
1774969267.668666,86348,2644.0
1774969275.1387558,86432,2648.0
1774969287.5138514,86580,2652.0
1774969300.3469996,86727,2656.0
1774969311.3014133,86855,2660.0
1774969319.7877145,86962,2664.0
1774969330.4499722,87089,2668.0
1774969346.548367,87282,2672.0
1774969353.900641,87362,2676.0
1774969364.792598,87486,2680.0
1774969371.471989,87568,2684.0
1774969385.4547014,87738,2688.0
1774969395.6531196,87850,2692.0
