step,tag,value,wall_time
9521315,rollout/ep_rew_mean,12.279999732971191,1780918772.3032954
9521639,rollout/ep_rew_mean,12.319999694824219,1780918802.0300672
9521902,rollout/ep_rew_mean,12.34000015258789,1780918827.4177904
9522164,rollout/ep_rew_mean,12.34000015258789,1780918851.3179255
9522459,rollout/ep_rew_mean,12.319999694824219,1780918878.4689202
9522771,rollout/ep_rew_mean,12.319999694824219,1780918907.02218
9523025,rollout/ep_rew_mean,12.359999656677246,1780918932.0410893
9523381,rollout/ep_rew_mean,12.34000015258789,1780918964.4533033
9523696,rollout/ep_rew_mean,12.34000015258789,1780918991.7502267
9523961,rollout/ep_rew_mean,12.300000190734863,1780919015.5829577
9524270,rollout/ep_rew_mean,12.300000190734863,1780919044.927574
9524541,rollout/ep_rew_mean,12.300000190734863,1780919070.9674413
9524902,rollout/ep_rew_mean,12.359999656677246,1780919103.256002
9525231,rollout/ep_rew_mean,12.359999656677246,1780919131.9086065
9525547,rollout/ep_rew_mean,12.359999656677246,1780919161.4592812
9525805,rollout/ep_rew_mean,12.260000228881836,1780919186.2405825
9526153,rollout/ep_rew_mean,12.199999809265137,1780919217.7167032
9526374,rollout/ep_rew_mean,12.25,1780919238.1357071
9526645,rollout/ep_rew_mean,12.25,1780919262.52318
9527087,rollout/ep_rew_mean,12.34000015258789,1780919303.8397162
9527509,rollout/ep_rew_mean,12.40999984741211,1780919341.4701014
9527910,rollout/ep_rew_mean,12.489999771118164,1780919377.3645103
9528192,rollout/ep_rew_mean,12.430000305175781,1780919404.581632
9528559,rollout/ep_rew_mean,12.430000305175781,1780919436.983487
9528884,rollout/ep_rew_mean,12.40999984741211,1780919466.6418087
9529136,rollout/ep_rew_mean,12.359999656677246,1780919490.8670583
9529573,rollout/ep_rew_mean,12.369999885559082,1780919530.8276877
9529772,rollout/ep_rew_mean,12.3100004196167,1780919549.7185056
9530168,rollout/ep_rew_mean,12.3100004196167,1780919584.2497706
9530436,rollout/ep_rew_mean,12.34000015258789,1780919609.6508746
9530756,rollout/ep_rew_mean,12.350000381469727,1780919640.0848734
9531211,rollout/ep_rew_mean,12.40999984741211,1780919679.547078
9531523,rollout/ep_rew_mean,12.449999809265137,1780919708.222846
9531884,rollout/ep_rew_mean,12.449999809265137,1780919741.3343651
9532206,rollout/ep_rew_mean,12.479999542236328,1780919770.646548
9532575,rollout/ep_rew_mean,12.569999694824219,1780919803.1967232
9532769,rollout/ep_rew_mean,12.5,1780919822.699733
9532986,rollout/ep_rew_mean,12.510000228881836,1780919844.3148134
9533277,rollout/ep_rew_mean,12.510000228881836,1780919870.3627145
9533540,rollout/ep_rew_mean,12.329999923706055,1780919893.8520157
9533875,rollout/ep_rew_mean,12.380000114440918,1780919924.400394
9534046,rollout/ep_rew_mean,12.350000381469727,1780919941.503051
9534298,rollout/ep_rew_mean,12.3100004196167,1780919965.8249984
9534634,rollout/ep_rew_mean,12.3100004196167,1780919995.4835126
9534908,rollout/ep_rew_mean,12.319999694824219,1780920020.329522
9535393,rollout/ep_rew_mean,12.359999656677246,1780920064.824874
9535885,rollout/ep_rew_mean,12.390000343322754,1780920110.0624542
9536060,rollout/ep_rew_mean,12.3100004196167,1780920126.8682985
9536438,rollout/ep_rew_mean,12.3100004196167,1780920159.781042
9536681,rollout/ep_rew_mean,12.3100004196167,1780920183.7978466
9537098,rollout/ep_rew_mean,12.279999732971191,1780920221.37956
9537329,rollout/ep_rew_mean,12.319999694824219,1780920242.4949825
9537589,rollout/ep_rew_mean,12.300000190734863,1780920266.4852777
9537975,rollout/ep_rew_mean,12.300000190734863,1780920301.4613724
9538231,rollout/ep_rew_mean,12.350000381469727,1780920326.0107923
9538677,rollout/ep_rew_mean,12.25,1780920365.0345097
9538880,rollout/ep_rew_mean,12.270000457763672,1780920384.5935748
9539217,rollout/ep_rew_mean,12.300000190734863,1780920416.742697
9539447,rollout/ep_rew_mean,12.300000190734863,1780920437.5441415
9539585,rollout/ep_rew_mean,12.15999984741211,1780920450.7563105
9539981,rollout/ep_rew_mean,12.119999885559082,1780920486.0917513
9540410,rollout/ep_rew_mean,12.170000076293945,1780920525.8970864
9540706,rollout/ep_rew_mean,12.220000267028809,1780920552.7853425
9541162,rollout/ep_rew_mean,12.220000267028809,1780920592.7002904
9541588,rollout/ep_rew_mean,12.25,1780920632.075605
9541905,rollout/ep_rew_mean,12.260000228881836,1780920660.6712396
9542232,rollout/ep_rew_mean,12.069999694824219,1780920689.9356055
9542474,rollout/ep_rew_mean,11.949999809265137,1780920713.3109577
9542738,rollout/ep_rew_mean,11.949999809265137,1780920737.339728
9543022,rollout/ep_rew_mean,11.989999771118164,1780920763.75866
9543357,rollout/ep_rew_mean,11.899999618530273,1780920793.6406896
9543622,rollout/ep_rew_mean,11.920000076293945,1780920818.878649
9543968,rollout/ep_rew_mean,11.930000305175781,1780920851.4279118
9544322,rollout/ep_rew_mean,11.930000305175781,1780920882.5520124
9544650,rollout/ep_rew_mean,11.9399995803833,1780920911.8762364
9544927,rollout/ep_rew_mean,11.949999809265137,1780920938.3518374
9545200,rollout/ep_rew_mean,11.989999771118164,1780920964.2196302
9545537,rollout/ep_rew_mean,12.0,1780920994.206847
9545948,rollout/ep_rew_mean,12.0,1780921029.7255425
9546195,rollout/ep_rew_mean,12.09000015258789,1780921052.9716969
9546632,rollout/ep_rew_mean,12.100000381469727,1780921093.4103804
9546962,rollout/ep_rew_mean,12.140000343322754,1780921123.225845
9547287,rollout/ep_rew_mean,12.220000267028809,1780921152.4217181
9547588,rollout/ep_rew_mean,12.220000267028809,1780921180.6816485
9547861,rollout/ep_rew_mean,12.15999984741211,1780921206.80789
9548275,rollout/ep_rew_mean,12.149999618530273,1780921243.256177
9548664,rollout/ep_rew_mean,12.15999984741211,1780921278.6829689
9548997,rollout/ep_rew_mean,12.229999542236328,1780921310.9932778
9549346,rollout/ep_rew_mean,12.229999542236328,1780921341.9764223
9549582,rollout/ep_rew_mean,12.260000228881836,1780921364.0655174
9550081,rollout/ep_rew_mean,12.289999961853027,1780921409.542715
9550422,rollout/ep_rew_mean,12.260000228881836,1780921440.9792094
9550554,rollout/ep_rew_mean,12.329999923706055,1780921453.9448934
9550977,rollout/ep_rew_mean,12.329999923706055,1780921490.8079
9551445,rollout/ep_rew_mean,12.539999961853027,1780921533.2758102
9551721,rollout/ep_rew_mean,12.5600004196167,1780921558.8004894
9552122,rollout/ep_rew_mean,12.579999923706055,1780921594.6863337
9552589,rollout/ep_rew_mean,12.699999809265137,1780921637.5775657
9552789,rollout/ep_rew_mean,12.699999809265137,1780921656.8258996
9553251,rollout/ep_rew_mean,12.65999984741211,1780921697.535867
9553445,rollout/ep_rew_mean,12.65999984741211,1780921716.0726933
9553707,rollout/ep_rew_mean,12.520000457763672,1780921740.9656277
9554137,rollout/ep_rew_mean,12.600000381469727,1780921779.5913699
9554500,rollout/ep_rew_mean,12.600000381469727,1780921811.1542218
9554801,rollout/ep_rew_mean,12.619999885559082,1780921838.4141493
9555201,rollout/ep_rew_mean,12.600000381469727,1780921873.9072387
9555502,rollout/ep_rew_mean,12.6899995803833,1780921900.8469427
9555851,rollout/ep_rew_mean,12.789999961853027,1780921931.4232495
9556203,rollout/ep_rew_mean,12.789999961853027,1780921962.8990328
9556575,rollout/ep_rew_mean,12.890000343322754,1780921996.020352
9556837,rollout/ep_rew_mean,12.869999885559082,1780922020.165741
9557139,rollout/ep_rew_mean,12.880000114440918,1780922047.6902256
9557411,rollout/ep_rew_mean,12.890000343322754,1780922073.1490672
9557671,rollout/ep_rew_mean,12.890000343322754,1780922096.7404335
9557957,rollout/ep_rew_mean,12.880000114440918,1780922122.1712618
9558292,rollout/ep_rew_mean,12.890000343322754,1780922152.211024
9558673,rollout/ep_rew_mean,13.09000015258789,1780922187.0172107
9559018,rollout/ep_rew_mean,13.100000381469727,1780922217.724217
9559279,rollout/ep_rew_mean,13.100000381469727,1780922240.535857
9559621,rollout/ep_rew_mean,12.960000038146973,1780922272.0552478
9559975,rollout/ep_rew_mean,13.020000457763672,1780922304.6075304
9560298,rollout/ep_rew_mean,12.930000305175781,1780922333.9485528
9560480,rollout/ep_rew_mean,12.970000267028809,1780922350.8619003
9560834,rollout/ep_rew_mean,12.970000267028809,1780922381.6648905
9561246,rollout/ep_rew_mean,12.989999771118164,1780922419.1852295
9561481,rollout/ep_rew_mean,13.0,1780922440.5923939
9561643,rollout/ep_rew_mean,12.970000267028809,1780922456.678952
9561923,rollout/ep_rew_mean,12.970000267028809,1780922481.680591
9562290,rollout/ep_rew_mean,12.970000267028809,1780922514.2993753
9562477,rollout/ep_rew_mean,12.989999771118164,1780922532.3128276
9562787,rollout/ep_rew_mean,12.949999809265137,1780922560.3733964
9563183,rollout/ep_rew_mean,13.0,1780922595.6703498
9563502,rollout/ep_rew_mean,13.0,1780922624.5485735
9563753,rollout/ep_rew_mean,13.0,1780922647.811865
9564309,rollout/ep_rew_mean,13.029999732971191,1780922696.8465078
9564646,rollout/ep_rew_mean,13.109999656677246,1780922727.4225714
9564929,rollout/ep_rew_mean,13.140000343322754,1780922753.218822
9565143,rollout/ep_rew_mean,13.09000015258789,1780922773.6846132
9565502,rollout/ep_rew_mean,13.09000015258789,1780922805.450228
9565964,rollout/ep_rew_mean,13.180000305175781,1780922845.9840019
9566105,rollout/ep_rew_mean,13.1899995803833,1780922859.121883
9566253,rollout/ep_rew_mean,13.149999618530273,1780922873.7399714
9566424,rollout/ep_rew_mean,13.079999923706055,1780922890.8459187
9566757,rollout/ep_rew_mean,13.079999923706055,1780922920.58798
9567019,rollout/ep_rew_mean,13.010000228881836,1780922944.4636126
9567242,rollout/ep_rew_mean,12.930000305175781,1780922965.3221304
9567524,rollout/ep_rew_mean,12.789999961853027,1780922990.0246475
9567838,rollout/ep_rew_mean,12.779999732971191,1780923019.3606753
9568242,rollout/ep_rew_mean,12.779999732971191,1780923055.1797607
9568477,rollout/ep_rew_mean,12.800000190734863,1780923076.8229194
9568968,rollout/ep_rew_mean,12.779999732971191,1780923120.9740822
9569225,rollout/ep_rew_mean,12.75,1780923145.2816749
9569501,rollout/ep_rew_mean,12.760000228881836,1780923170.6002285
9569855,rollout/ep_rew_mean,12.760000228881836,1780923201.1331308
9570210,rollout/ep_rew_mean,12.6899995803833,1780923232.398059
9570462,rollout/ep_rew_mean,12.680000305175781,1780923255.9464383
9570625,rollout/ep_rew_mean,12.579999923706055,1780923272.3104026
9570893,rollout/ep_rew_mean,12.539999961853027,1780923297.3634582
9571281,rollout/ep_rew_mean,12.539999961853027,1780923330.833102
9571652,rollout/ep_rew_mean,12.59000015258789,1780923363.5922933
9571889,rollout/ep_rew_mean,12.539999961853027,1780923385.5385714
9572129,rollout/ep_rew_mean,12.59000015258789,1780923408.3131056
9572362,rollout/ep_rew_mean,12.529999732971191,1780923430.5289469
9572626,rollout/ep_rew_mean,12.529999732971191,1780923453.662629
9573050,rollout/ep_rew_mean,12.539999961853027,1780923491.5617924
9573317,rollout/ep_rew_mean,12.479999542236328,1780923516.1800678
9573542,rollout/ep_rew_mean,12.520000457763672,1780923538.0837424
9573765,rollout/ep_rew_mean,12.489999771118164,1780923558.8215706
9574121,rollout/ep_rew_mean,12.489999771118164,1780923589.671611
9574321,rollout/ep_rew_mean,12.460000038146973,1780923608.580747
9574565,rollout/ep_rew_mean,12.380000114440918,1780923631.770858
9574855,rollout/ep_rew_mean,12.1899995803833,1780923658.8378136
9575280,rollout/ep_rew_mean,12.369999885559082,1780923696.9977403
9575634,rollout/ep_rew_mean,12.369999885559082,1780923727.6673543
9575851,rollout/ep_rew_mean,12.369999885559082,1780923748.9473026
9576203,rollout/ep_rew_mean,12.380000114440918,1780923781.3797922
9576503,rollout/ep_rew_mean,12.3100004196167,1780923808.773985
9576825,rollout/ep_rew_mean,12.34000015258789,1780923836.7309775
9577136,rollout/ep_rew_mean,12.34000015258789,1780923864.4706488
9577493,rollout/ep_rew_mean,12.270000457763672,1780923897.7620413
9577788,rollout/ep_rew_mean,12.350000381469727,1780923924.4023275
9578067,rollout/ep_rew_mean,12.300000190734863,1780923950.1826348
9578415,rollout/ep_rew_mean,12.319999694824219,1780923981.0101445
9578601,rollout/ep_rew_mean,12.319999694824219,1780923998.5574317
9579040,rollout/ep_rew_mean,12.34000015258789,1780924037.8596787
9579341,rollout/ep_rew_mean,12.4399995803833,1780924064.5697951
9579573,rollout/ep_rew_mean,12.329999923706055,1780924085.682147
9579889,rollout/ep_rew_mean,12.3100004196167,1780924114.7726803
9580245,rollout/ep_rew_mean,12.3100004196167,1780924145.9220955
9580473,rollout/ep_rew_mean,12.279999732971191,1780924167.053021
9580862,rollout/ep_rew_mean,12.229999542236328,1780924201.94039
9581172,rollout/ep_rew_mean,12.210000038146973,1780924230.8470855
9581410,rollout/ep_rew_mean,12.199999809265137,1780924252.1519578
9581677,rollout/ep_rew_mean,12.199999809265137,1780924275.5111074
9582013,rollout/ep_rew_mean,12.15999984741211,1780924305.8686976
9582192,rollout/ep_rew_mean,12.140000343322754,1780924323.5996683
9582457,rollout/ep_rew_mean,12.09000015258789,1780924348.184201
9582836,rollout/ep_rew_mean,12.15999984741211,1780924381.7702453
9583089,rollout/ep_rew_mean,12.15999984741211,1780924403.7004454
9583541,rollout/ep_rew_mean,12.149999618530273,1780924445.1263564
9583867,rollout/ep_rew_mean,12.180000305175781,1780924474.944987
9584155,rollout/ep_rew_mean,12.279999732971191,1780924500.6138053
9584362,rollout/ep_rew_mean,12.270000457763672,1780924519.3217773
9584763,rollout/ep_rew_mean,12.270000457763672,1780924554.3415656
9585084,rollout/ep_rew_mean,12.1899995803833,1780924584.2980502
9585571,rollout/ep_rew_mean,12.3100004196167,1780924626.8670483
9585764,rollout/ep_rew_mean,12.279999732971191,1780924643.923354
9586202,rollout/ep_rew_mean,12.210000038146973,1780924682.8511841
9586461,rollout/ep_rew_mean,12.210000038146973,1780924705.9213092
9586848,rollout/ep_rew_mean,12.220000267028809,1780924740.1234288
9587183,rollout/ep_rew_mean,12.220000267028809,1780924769.3845882
9587537,rollout/ep_rew_mean,12.180000305175781,1780924803.2600653
9587825,rollout/ep_rew_mean,12.140000343322754,1780924828.7673934
9588159,rollout/ep_rew_mean,12.140000343322754,1780924857.7048123
9588506,rollout/ep_rew_mean,12.15999984741211,1780924888.7506115
9588763,rollout/ep_rew_mean,12.130000114440918,1780924912.80472
9588893,rollout/ep_rew_mean,12.050000190734863,1780924926.283097
9589256,rollout/ep_rew_mean,12.0,1780924958.8009982
9589613,rollout/ep_rew_mean,12.0,1780924989.7463412
9589908,rollout/ep_rew_mean,11.869999885559082,1780925016.4437673
9590103,rollout/ep_rew_mean,11.8100004196167,1780925035.1220853
9590497,rollout/ep_rew_mean,11.8100004196167,1780925070.2821083
9590723,rollout/ep_rew_mean,11.649999618530273,1780925091.1933854
9591135,rollout/ep_rew_mean,11.649999618530273,1780925126.6623166
9591542,rollout/ep_rew_mean,11.760000228881836,1780925164.031841
9591959,rollout/ep_rew_mean,11.850000381469727,1780925200.6322775
9592286,rollout/ep_rew_mean,11.859999656677246,1780925230.0576034
9592514,rollout/ep_rew_mean,11.779999732971191,1780925251.016492
9592761,rollout/ep_rew_mean,11.779999732971191,1780925273.8727605
9593139,rollout/ep_rew_mean,11.739999771118164,1780925307.89293
9593442,rollout/ep_rew_mean,11.739999771118164,1780925334.713029
9593672,rollout/ep_rew_mean,11.6899995803833,1780925355.7972858
9593959,rollout/ep_rew_mean,11.59000015258789,1780925382.6009188
9594367,rollout/ep_rew_mean,11.59000015258789,1780925418.2013319
9594647,rollout/ep_rew_mean,11.600000381469727,1780925443.8092697
9594937,rollout/ep_rew_mean,11.59000015258789,1780925470.299513
9595208,rollout/ep_rew_mean,11.5600004196167,1780925495.761938
9595608,rollout/ep_rew_mean,11.609999656677246,1780925532.1671078
9596038,rollout/ep_rew_mean,11.609999656677246,1780925569.3569455
9596432,rollout/ep_rew_mean,11.760000228881836,1780925605.3325465
9596841,rollout/ep_rew_mean,11.760000228881836,1780925641.8746142
9597134,rollout/ep_rew_mean,11.680000305175781,1780925668.1427846
9597437,rollout/ep_rew_mean,11.640000343322754,1780925695.648304
9597771,rollout/ep_rew_mean,11.640000343322754,1780925725.87562
9597983,rollout/ep_rew_mean,11.710000038146973,1780925745.583286
9598457,rollout/ep_rew_mean,11.600000381469727,1780925786.7613573
9598582,rollout/ep_rew_mean,11.600000381469727,1780925799.1257548
9598857,rollout/ep_rew_mean,11.609999656677246,1780925824.5296724
9599267,rollout/ep_rew_mean,11.609999656677246,1780925860.9835863
9599740,rollout/ep_rew_mean,11.630000114440918,1780925902.5873294
9599992,rollout/ep_rew_mean,11.619999885559082,1780925927.658814
9600188,rollout/ep_rew_mean,11.680000305175781,1780925946.9811149
9600493,rollout/ep_rew_mean,11.65999984741211,1780925974.279401
9600801,rollout/ep_rew_mean,11.65999984741211,1780926000.9251013
9601164,rollout/ep_rew_mean,11.649999618530273,1780926032.9260151
9601409,rollout/ep_rew_mean,11.699999809265137,1780926057.1104236
9601781,rollout/ep_rew_mean,11.6899995803833,1780926090.9270215
9602088,rollout/ep_rew_mean,11.699999809265137,1780926118.6447718
9602437,rollout/ep_rew_mean,11.699999809265137,1780926149.1617258
9602669,rollout/ep_rew_mean,11.75,1780926171.5794766
9602955,rollout/ep_rew_mean,11.680000305175781,1780926198.393444
9603166,rollout/ep_rew_mean,11.640000343322754,1780926218.5960991
9603566,rollout/ep_rew_mean,11.670000076293945,1780926254.4681492
9603818,rollout/ep_rew_mean,11.670000076293945,1780926277.527476
9604157,rollout/ep_rew_mean,11.5600004196167,1780926308.6403527
9604515,rollout/ep_rew_mean,11.579999923706055,1780926340.4646058
9604840,rollout/ep_rew_mean,11.680000305175781,1780926369.6814013
9605079,rollout/ep_rew_mean,11.699999809265137,1780926392.575809
9605413,rollout/ep_rew_mean,11.699999809265137,1780926422.5028322
9605665,rollout/ep_rew_mean,11.760000228881836,1780926445.8883207
9605916,rollout/ep_rew_mean,11.75,1780926468.4776866
9606249,rollout/ep_rew_mean,11.75,1780926498.7336497
9606560,rollout/ep_rew_mean,11.75,1780926527.5698977
9606935,rollout/ep_rew_mean,11.75,1780926560.0370214
9607405,rollout/ep_rew_mean,11.770000457763672,1780926601.0700681
9607643,rollout/ep_rew_mean,11.869999885559082,1780926623.7803073
9607935,rollout/ep_rew_mean,11.819999694824219,1780926651.5968707
9608203,rollout/ep_rew_mean,11.8100004196167,1780926675.7485466
9608505,rollout/ep_rew_mean,11.8100004196167,1780926702.078128
9608828,rollout/ep_rew_mean,11.859999656677246,1780926731.2813113
9609194,rollout/ep_rew_mean,11.90999984741211,1780926764.8735688
9609694,rollout/ep_rew_mean,12.020000457763672,1780926808.0175478
9609907,rollout/ep_rew_mean,12.010000228881836,1780926827.652549
9610273,rollout/ep_rew_mean,12.010000228881836,1780926860.6207795
9610689,rollout/ep_rew_mean,11.970000267028809,1780926897.9331737
9610962,rollout/ep_rew_mean,12.050000190734863,1780926922.799307
9611308,rollout/ep_rew_mean,12.0600004196167,1780926954.0343404
9611615,rollout/ep_rew_mean,12.119999885559082,1780926982.665702
9611961,rollout/ep_rew_mean,12.119999885559082,1780927013.5076442
9612162,rollout/ep_rew_mean,12.1899995803833,1780927032.2618706
9612625,rollout/ep_rew_mean,12.1899995803833,1780927072.6911073
9612855,rollout/ep_rew_mean,12.1899995803833,1780927094.520684
9613127,rollout/ep_rew_mean,12.229999542236328,1780927119.5165453
9613422,rollout/ep_rew_mean,12.229999542236328,1780927144.970827
9613774,rollout/ep_rew_mean,12.210000038146973,1780927176.351313
9614037,rollout/ep_rew_mean,12.260000228881836,1780927201.2668025
9614404,rollout/ep_rew_mean,12.319999694824219,1780927235.014247
9614716,rollout/ep_rew_mean,12.140000343322754,1780927263.41805
9614994,rollout/ep_rew_mean,12.140000343322754,1780927287.8174024
9615356,rollout/ep_rew_mean,12.119999885559082,1780927321.4629145
9615658,rollout/ep_rew_mean,12.149999618530273,1780927349.7924118
9615905,rollout/ep_rew_mean,12.15999984741211,1780927371.8178272
9616246,rollout/ep_rew_mean,12.210000038146973,1780927402.5862026
9616633,rollout/ep_rew_mean,12.210000038146973,1780927437.1606224
9617073,rollout/ep_rew_mean,12.25,1780927476.5167925
9617327,rollout/ep_rew_mean,12.229999542236328,1780927500.051129
9617545,rollout/ep_rew_mean,12.220000267028809,1780927520.1244555
9617930,rollout/ep_rew_mean,12.229999542236328,1780927555.3061845
9618272,rollout/ep_rew_mean,12.229999542236328,1780927585.95977
9618537,rollout/ep_rew_mean,12.270000457763672,1780927610.6926124
9618781,rollout/ep_rew_mean,12.170000076293945,1780927633.2617786
9619185,rollout/ep_rew_mean,12.210000038146973,1780927668.8877733
9619505,rollout/ep_rew_mean,12.239999771118164,1780927698.8192806
9619785,rollout/ep_rew_mean,12.239999771118164,1780927723.3935328
9620072,rollout/ep_rew_mean,12.229999542236328,1780927749.661435
9620445,rollout/ep_rew_mean,12.260000228881836,1780927783.5740292
9620646,rollout/ep_rew_mean,12.229999542236328,1780927802.79351
9620849,rollout/ep_rew_mean,12.1899995803833,1780927821.3496218
9621297,rollout/ep_rew_mean,12.1899995803833,1780927859.8183906
9621490,rollout/ep_rew_mean,12.289999961853027,1780927877.7581568
9622041,rollout/ep_rew_mean,12.350000381469727,1780927927.287122
9622258,rollout/ep_rew_mean,12.420000076293945,1780927947.7748015
9622633,rollout/ep_rew_mean,12.34000015258789,1780927980.7787166
9622794,rollout/ep_rew_mean,12.34000015258789,1780927995.3440301
9623191,rollout/ep_rew_mean,12.279999732971191,1780928031.422447
9623529,rollout/ep_rew_mean,12.239999771118164,1780928062.0362744
9623733,rollout/ep_rew_mean,12.15999984741211,1780928080.5783265
9624059,rollout/ep_rew_mean,12.15999984741211,1780928109.1066246
9624364,rollout/ep_rew_mean,12.15999984741211,1780928135.996699
9624642,rollout/ep_rew_mean,12.130000114440918,1780928162.1908994
9625014,rollout/ep_rew_mean,12.109999656677246,1780928195.2258885
9625336,rollout/ep_rew_mean,12.039999961853027,1780928224.3520036
9625500,rollout/ep_rew_mean,11.979999542236328,1780928240.1098773
9625817,rollout/ep_rew_mean,11.979999542236328,1780928268.4040992
9626019,rollout/ep_rew_mean,11.970000267028809,1780928287.0687346
9626345,rollout/ep_rew_mean,11.899999618530273,1780928317.003145
9626639,rollout/ep_rew_mean,11.899999618530273,1780928344.2727895
9626858,rollout/ep_rew_mean,11.850000381469727,1780928364.3818455
9627273,rollout/ep_rew_mean,11.850000381469727,1780928401.0341837
9627513,rollout/ep_rew_mean,11.819999694824219,1780928424.5095716
9627950,rollout/ep_rew_mean,11.829999923706055,1780928462.9798346
9628234,rollout/ep_rew_mean,11.920000076293945,1780928488.5923324
9628429,rollout/ep_rew_mean,11.890000343322754,1780928507.5365689
9628866,rollout/ep_rew_mean,11.890000343322754,1780928546.8528464
9629177,rollout/ep_rew_mean,11.949999809265137,1780928574.4697776
9629449,rollout/ep_rew_mean,11.979999542236328,1780928599.2147295
9629823,rollout/ep_rew_mean,12.0,1780928632.719357
9630106,rollout/ep_rew_mean,11.989999771118164,1780928658.7069263
9630444,rollout/ep_rew_mean,11.989999771118164,1780928688.1205268
9630784,rollout/ep_rew_mean,11.920000076293945,1780928717.9603405
9631112,rollout/ep_rew_mean,11.869999885559082,1780928747.7556322
9631413,rollout/ep_rew_mean,11.90999984741211,1780928775.325862
9631693,rollout/ep_rew_mean,11.890000343322754,1780928800.8174436
9632036,rollout/ep_rew_mean,11.890000343322754,1780928830.623944
9632331,rollout/ep_rew_mean,11.9399995803833,1780928857.2386143
9632785,rollout/ep_rew_mean,11.880000114440918,1780928898.5876715
9633169,rollout/ep_rew_mean,12.0600004196167,1780928933.1418202
9633570,rollout/ep_rew_mean,12.109999656677246,1780928967.816441
9633962,rollout/ep_rew_mean,12.109999656677246,1780929002.6739614
9634139,rollout/ep_rew_mean,12.119999885559082,1780929020.0887744
9634395,rollout/ep_rew_mean,12.050000190734863,1780929043.1145966
9634570,rollout/ep_rew_mean,12.050000190734863,1780929060.193991
9634788,rollout/ep_rew_mean,11.949999809265137,1780929080.3078012
9635198,rollout/ep_rew_mean,11.949999809265137,1780929116.7470741
9635514,rollout/ep_rew_mean,11.859999656677246,1780929145.2764885
9636059,rollout/ep_rew_mean,11.930000305175781,1780929192.800217
9636409,rollout/ep_rew_mean,11.90999984741211,1780929224.5611193
9636642,rollout/ep_rew_mean,11.899999618530273,1780929246.6184316
9637019,rollout/ep_rew_mean,11.899999618530273,1780929279.1706638
9637305,rollout/ep_rew_mean,11.859999656677246,1780929304.8359783
9637674,rollout/ep_rew_mean,11.90999984741211,1780929338.4286993
9638045,rollout/ep_rew_mean,11.930000305175781,1780929372.6585886
9638291,rollout/ep_rew_mean,11.970000267028809,1780929395.8024316
9638621,rollout/ep_rew_mean,11.970000267028809,1780929424.5238369
9638993,rollout/ep_rew_mean,11.920000076293945,1780929457.6524248
9639371,rollout/ep_rew_mean,11.930000305175781,1780929492.049896
9639638,rollout/ep_rew_mean,11.9399995803833,1780929515.9989266
9639953,rollout/ep_rew_mean,12.020000457763672,1780929544.2390597
9640376,rollout/ep_rew_mean,12.020000457763672,1780929581.2464151
9640579,rollout/ep_rew_mean,12.039999961853027,1780929600.1296184
9640915,rollout/ep_rew_mean,12.0,1780929629.7346323
9641208,rollout/ep_rew_mean,11.930000305175781,1780929655.6923516
9641455,rollout/ep_rew_mean,11.9399995803833,1780929678.2418969
9641922,rollout/ep_rew_mean,11.9399995803833,1780929720.2469168
9642238,rollout/ep_rew_mean,11.949999809265137,1780929748.6077633
9642581,rollout/ep_rew_mean,11.970000267028809,1780929778.3821921
9642933,rollout/ep_rew_mean,12.039999961853027,1780929811.0013804
9643238,rollout/ep_rew_mean,12.069999694824219,1780929838.8069994
9643629,rollout/ep_rew_mean,12.069999694824219,1780929872.4157739
9643947,rollout/ep_rew_mean,12.149999618530273,1780929901.2753527
9644416,rollout/ep_rew_mean,12.130000114440918,1780929943.3360467
9644730,rollout/ep_rew_mean,12.15999984741211,1780929971.6132503
9645053,rollout/ep_rew_mean,12.210000038146973,1780930001.031509
9645378,rollout/ep_rew_mean,12.210000038146973,1780930030.64004
9645822,rollout/ep_rew_mean,12.220000267028809,1780930070.1064153
9646209,rollout/ep_rew_mean,12.270000457763672,1780930105.285996
9646597,rollout/ep_rew_mean,12.3100004196167,1780930140.9197862
9646803,rollout/ep_rew_mean,12.300000190734863,1780930160.1754534
9647240,rollout/ep_rew_mean,12.300000190734863,1780930197.7629426
9647542,rollout/ep_rew_mean,12.270000457763672,1780930226.1859508
9647864,rollout/ep_rew_mean,12.149999618530273,1780930256.0424945
9648216,rollout/ep_rew_mean,12.229999542236328,1780930287.4277523
9648357,rollout/ep_rew_mean,12.210000038146973,1780930301.399761
9648594,rollout/ep_rew_mean,12.210000038146973,1780930322.454467
9648890,rollout/ep_rew_mean,12.130000114440918,1780930349.6177766
9649394,rollout/ep_rew_mean,12.09000015258789,1780930394.2413576
9649770,rollout/ep_rew_mean,12.220000267028809,1780930427.4066093
9650076,rollout/ep_rew_mean,12.229999542236328,1780930455.0016263
9650334,rollout/ep_rew_mean,12.229999542236328,1780930478.8807435
9650684,rollout/ep_rew_mean,12.210000038146973,1780930509.9215653
9651100,rollout/ep_rew_mean,12.170000076293945,1780930546.9144592
9651315,rollout/ep_rew_mean,12.15999984741211,1780930566.7337205
9651637,rollout/ep_rew_mean,12.1899995803833,1780930596.5941162
9651973,rollout/ep_rew_mean,12.1899995803833,1780930625.922782
9652399,rollout/ep_rew_mean,12.119999885559082,1780930663.5023866
9652774,rollout/ep_rew_mean,12.220000267028809,1780930697.4830112
