Wall_time,Step,Value
1777040764.4197278,61309,1944.0
1777040774.7957077,61429,1948.0
1777040786.1882987,61551,1952.0
1777040798.5107858,61699,1956.0
1777040806.958508,61783,1960.0
1777040813.873843,61864,1964.0
1777040826.8747172,62015,1968.0
1777040834.1779804,62096,1972.0
1777040844.6685824,62223,1976.0
1777040851.8409266,62304,1980.0
1777040863.3586419,62448,1984.0
1777040873.7737427,62572,1988.0
1777040890.8166232,62787,1992.0
1777040898.2573814,62864,1996.0
1777040905.4675624,62942,2000.0
1777040912.3795435,63023,2004.0
1777040923.0776098,63148,2008.0
1777040930.6632023,63232,2012.0
1777040941.1390963,63352,2016.0
1777040951.0341406,63459,2020.0
1777040958.1455038,63543,2024.0
1777040965.7111835,63621,2028.0
1777040975.9966824,63742,2032.0
1777040989.4334924,63896,2036.0
1777040997.7977808,63980,2040.0
1777041010.6055648,64143,2044.0
1777041018.2474828,64224,2048.0
1777041034.1693678,64417,2052.0
1777041041.8191524,64501,2056.0
1777041051.7510684,64611,2060.0
1777041061.917948,64737,2064.0
1777041069.5193596,64814,2068.0
1777041080.1199453,64937,2072.0
1777041087.9187417,65018,2076.0
1777041098.9224937,65145,2080.0
1777041115.7020097,65363,2084.0
1777041125.3442097,65475,2088.0
1777041133.5681226,65559,2092.0
1777041143.4021535,65669,2096.0
1777041155.444013,65808,2100.0
1777041168.7048912,65977,2104.0
1777041182.2832482,66141,2108.0
1777041192.8986635,66266,2112.0
1777041205.7931993,66418,2116.0
1777041213.2667477,66496,2120.0
1777041228.158114,66687,2124.0
1777041236.5118341,66771,2128.0
1777041247.2022405,66894,2132.0
1777041254.7605164,66975,2136.0
1777041267.5350792,67120,2140.0
1777041277.3249187,67241,2144.0
1777041289.8496642,67394,2148.0
1777041299.8804388,67514,2152.0
1777041307.5912783,67591,2156.0
1777041315.1465013,67672,2160.0
1777041322.2458684,67756,2164.0
1777041329.8885062,67837,2168.0
1777041337.2698793,67920,2172.0
1777041345.4463093,67999,2176.0
1777041359.3294096,68167,2180.0
1777041366.4741476,68251,2184.0
1777041378.6315753,68397,2188.0
1777041389.8212268,68522,2192.0
1777041399.580708,68625,2196.0
1777041413.7560415,68798,2200.0
1777041424.3775198,68930,2204.0
1777041436.9900665,69077,2208.0
1777041449.9993918,69226,2212.0
1777041465.4168115,69414,2216.0
1777041484.5821757,69655,2220.0
1777041497.8813214,69825,2224.0
1777041519.7784421,70105,2228.0
1777041530.3810363,70227,2232.0
1777041544.0504422,70394,2236.0
1777041554.091671,70503,2240.0
1777041561.2255478,70587,2244.0
1777041572.081771,70707,2248.0
1777041583.9461358,70854,2252.0
1777041599.7754533,71048,2256.0
1777041610.7338734,71175,2260.0
1777041617.4265358,71253,2264.0
1777041630.3494017,71405,2268.0
1777041637.694885,71487,2272.0
1777041648.1246996,71610,2276.0
1777041656.3372421,71694,2280.0
1777041669.5547204,71862,2284.0
1777041676.6606221,71943,2288.0
1777041683.945536,72021,2292.0
1777041694.6367743,72146,2296.0
1777041705.185044,72269,2300.0
1777041716.9548044,72418,2304.0
1777041726.1655147,72525,2308.0
1777041733.9675465,72605,2312.0
1777041755.9018652,72883,2316.0
1777041769.2976458,73051,2320.0
1777041776.0381527,73129,2324.0
1777041784.3025053,73212,2328.0
